loser_age,loser_hand,loser_ioc,loser_rank,loser_rank_points,surface,tourney_level,winner_age,winner_hand,winner_ioc,winner_rank,winner_rank_points,year,games,id
19.73716632,R,SUI,1,6000,Grass,G,20.02464066,R,USA,5,2647,2000,3,375
26.87748118,R,USA,21,1178,Grass,G,18.74880219,R,USA,8,2254,2000,2,376
21.32238193,L,ESP,49,691,Grass,G,17.2073922,R,AUS,30,963,2000,2,377
26.56536619,L,USA,6,2610,Grass,G,24.04928131,R,USA,2,5815,2000,3,378
18.74880219,R,USA,8,2254,Grass,G,20.02464066,R,USA,5,2647,2000,2,379
24.04928131,R,USA,2,5815,Grass,G,20.02464066,R,USA,5,2647,2000,2,381
23.58932238,R,RUS,100,324,Hard,G,19.89048597,R,SUI,1,5884,2000,2,382
24.78576318,R,CZE,213,104,Hard,G,23.39767283,R,PUR,34,847,2000,2,383
21.35797399,R,HUN,153,170,Hard,G,19.1266256,L,CRO,87,363,2000,2,384
20.77481177,R,HUN,106,303,Hard,G,23.1430527,R,ITA,47,719,2000,2,385
20.0109514,R,SCG,98,329,Hard,G,25.13073238,R,JPN,27,1053,2000,3,386
18.45311431,R,CRO,202,119,Hard,G,26.68035592,R,NED,79,400,2000,3,387
24.57494867,L,CAN,110,272,Hard,G,18.6201232,R,UZB,108,281,2000,3,388
27.46338125,R,AUS,50,676,Hard,G,28.38329911,R,FRA,11,1862,2000,2,389
24.11772758,R,SUI,82,389,Hard,G,24.39698836,R,USA,16,1441,2000,2,390
19.52635181,R,USA,101,322,Hard,G,24.15331964,R,CZE,68,475,2000,2,392
21.50855578,R,ZIM,36,818,Hard,G,21.49760438,R,FRA,21,1162,2000,2,393
20.80219028,R,BLR,67,489,Hard,G,24.84599589,R,LUX,39,805,2000,2,396
20.87611225,U,USA,161,162,Hard,G,26.71868583,L,USA,6,2854,2000,2,397
27.05270363,R,SVK,104,305,Hard,G,21.35797399,R,USA,51,667,2000,2,400
26.20123203,R,CAN,69,474,Hard,G,26.10540726,R,NZL,96,334,2000,2,401
25.22108145,R,ROU,99,327,Hard,G,25.41546886,R,ITA,59,570,2000,2,402
20.58316222,R,USA,117,241,Hard,G,23.91512663,R,GER,84,385,2000,3,404
25.94661191,R,USA,144,183,Hard,G,28.83230664,R,RSA,14,1597,2000,2,405
26.9650924,R,RSA,63,524,Hard,G,28.67624914,R,ESP,9,2044,2000,3,406
22.40383299,L,FRA,91,342,Hard,G,24.32580424,R,CAN,60,556,2000,2,407
22.51882272,L,HUN,56,611,Hard,G,20.1615332,R,USA,78,400,2000,3,408
24.77207392,R,FRA,46,738,Hard,G,19.76728268,R,USA,276,73,2000,2,409
18.6255989,L,USA,259,81,Hard,G,24.22997947,R,USA,143,186,2000,2,410
24.22450376,R,USA,114,262,Hard,G,23.83025325,R,TPE,124,230,2000,2,411
28.33127995,L,BEL,22,1100,Hard,G,26.24503765,R,VEN,102,313,2000,2,412
20.85147159,R,SVK,160,163,Hard,G,32.84599589,R,FRA,8,2255,2000,3,413
27.92060233,R,USA,19,1349,Hard,G,28.34770705,R,ESP,7,2755,2000,3,414
22.5927447,R,HUN,121,238,Hard,G,22.7871321,R,ESP,80,390,2000,2,415
23.23887748,R,USA,95,338,Hard,G,18.85010267,R,RUS,25,1058,2000,2,416
24.1615332,R,ARG,40,804,Hard,G,23.08829569,R,AUT,58,572,2000,2,417
28.72005476,U,AUS,128,216,Hard,G,24.14784394,R,JPN,94,338,2000,3,418
26.13278576,R,USA,157,166,Hard,G,21.68651608,L,SUI,28,1004,2000,3,419
21.26762491,R,GER,156,167,Hard,G,27.22518823,R,BEL,15,1556,2000,2,421
22.5927447,R,USA,105,305,Hard,G,25.71389459,R,GER,10,1933,2000,2,422
23.1211499,R,TUN,199,121,Hard,G,24.02190281,R,RUS,42,759,2000,2,423
27.85215606,R,USA,77,403,Hard,G,30.00410678,R,BEL,85,375,2000,2,425
16.14784394,R,USA,982,3,Hard,G,27.82477755,R,ROU,29,974,2000,2,426
21.7467488,R,POL,70,463,Hard,G,27.03080082,R,USA,24,1090,2000,2,427
26.47775496,R,CHN,74,424,Hard,G,25.3908282,R,BUL,37,815,2000,2,428
19.68240931,R,USA,76,403,Hard,G,25.59890486,R,FRA,4,3179,2000,2,429
19.50171116,R,SLO,61,543,Hard,G,18.90212183,R,USA,5,2911,2000,2,430
22.64476386,R,HUN,178,141,Hard,G,22.34086242,R,ITA,103,311,2000,3,432
24.93086927,R,PAR,75,409,Hard,G,25.45927447,R,BUL,86,374,2000,2,433
22.60095825,R,CRO,26,1057,Hard,G,20.1615332,R,ITA,112,270,2000,2,434
24.52566735,R,NED,81,390,Hard,G,25.07871321,R,ITA,119,241,2000,2,435
24.09856263,R,ISR,41,790,Hard,G,17.36071184,R,AUS,43,758,2000,2,436
16.31211499,R,RUS,97,331,Hard,G,22.28884326,R,CZE,90,350,2000,2,439
19.44421629,R,SLO,120,240,Hard,G,26.91581109,R,ESP,88,360,2000,3,442
25.04312115,R,ESP,54,634,Hard,G,23.24435318,R,THA,45,747,2000,2,443
17.59616701,R,ESP,64,515,Hard,G,17.20465435,R,BEL,33,868,2000,2,444
26.66119097,L,ESP,30,966,Hard,G,24.20260096,R,USA,2,5538,2000,2,445
23.39767283,R,PUR,34,847,Hard,G,19.89048597,R,SUI,1,5884,2000,2,446
25.13073238,R,JPN,27,1053,Hard,G,26.68035592,R,NED,79,400,2000,2,448
18.6201232,R,UZB,108,281,Hard,G,28.38329911,R,FRA,11,1862,2000,2,449
21.68377823,R,SVK,62,525,Hard,G,24.39698836,R,USA,16,1441,2000,2,450
24.44900753,R,AUT,20,1285,Hard,G,24.5065024,R,USA,18,1386,2000,3,452
24.84599589,R,LUX,39,805,Hard,G,26.71868583,L,USA,6,2854,2000,2,453
25.11978097,R,CZE,35,834,Hard,G,20.1779603,R,USA,3,3667,2000,2,454
26.10540726,R,NZL,96,334,Hard,G,21.35797399,R,USA,51,667,2000,2,455
25.41546886,R,ITA,59,570,Hard,G,21.47570157,L,ESP,31,960,2000,2,456
24.32580424,R,CAN,60,556,Hard,G,28.67624914,R,ESP,9,2044,2000,2,458
20.1615332,R,USA,78,400,Hard,G,19.76728268,R,USA,276,73,2000,2,459
24.22997947,R,USA,143,186,Hard,G,23.83025325,R,TPE,124,230,2000,2,460
26.24503765,R,VEN,102,313,Hard,G,32.84599589,R,FRA,8,2255,2000,2,461
22.7871321,R,ESP,80,390,Hard,G,28.34770705,R,ESP,7,2755,2000,2,462
21.68651608,L,SUI,28,1004,Hard,G,24.14784394,R,JPN,94,338,2000,2,464
27.22518823,R,BEL,15,1556,Hard,G,22.37371663,R,USA,57,572,2000,3,465
24.02190281,R,RUS,42,759,Hard,G,25.71389459,R,GER,10,1933,2000,2,466
30.00410678,R,BEL,85,375,Hard,G,24.95277207,R,RUS,23,1099,2000,3,467
27.82477755,R,ROU,29,974,Hard,G,27.03080082,R,USA,24,1090,2000,2,468
25.3908282,R,BUL,37,815,Hard,G,25.59890486,R,FRA,4,3179,2000,3,469
18.20396988,R,RUS,52,665,Hard,G,18.90212183,R,USA,5,2911,2000,2,470
27.94798084,R,NED,93,340,Hard,G,17.36071184,R,AUS,43,758,2000,2,473
22.28884326,R,CZE,90,350,Hard,G,19.20602327,R,RUS,13,1635,2000,2,474
26.91581109,R,ESP,88,360,Hard,G,23.24435318,R,THA,45,747,2000,3,476
17.20465435,R,BEL,33,868,Hard,G,24.20260096,R,USA,2,5538,2000,3,477
23.1430527,R,ITA,47,719,Hard,G,19.89048597,R,SUI,1,5884,2000,2,478
24.15331964,R,CZE,68,475,Hard,G,24.39698836,R,USA,16,1441,2000,2,480
21.35797399,R,USA,51,667,Hard,G,20.1779603,R,USA,3,3667,2000,2,482
28.83230664,R,RSA,14,1597,Hard,G,21.47570157,L,ESP,31,960,2000,2,483
19.76728268,R,USA,276,73,Hard,G,28.67624914,R,ESP,9,2044,2000,2,484
24.95277207,R,RUS,23,1099,Hard,G,25.71389459,R,GER,10,1933,2000,2,488
22.34086242,R,ITA,103,311,Hard,G,18.90212183,R,USA,5,2911,2000,2,490
20.1615332,R,ITA,112,270,Hard,G,17.36071184,R,AUS,43,758,2000,2,491
19.20602327,R,RUS,13,1635,Hard,G,18.22313484,R,BEL,66,490,2000,2,492
23.24435318,R,THA,45,747,Hard,G,24.20260096,R,USA,2,5538,2000,2,493
28.38329911,R,FRA,11,1862,Hard,G,19.89048597,R,SUI,1,5884,2000,2,494
24.39698836,R,USA,16,1441,Hard,G,26.71868583,L,USA,6,2854,2000,2,495
22.37371663,R,USA,57,572,Hard,G,18.85010267,R,RUS,25,1058,2000,3,498
25.59890486,R,FRA,4,3179,Hard,G,25.71389459,R,GER,10,1933,2000,2,499
17.36071184,R,AUS,43,758,Hard,G,18.90212183,R,USA,5,2911,2000,2,500
26.71868583,L,USA,6,2854,Hard,G,19.89048597,R,SUI,1,5884,2000,2,502
32.84599589,R,FRA,8,2255,Hard,G,20.1779603,R,USA,3,3667,2000,3,503
25.71389459,R,GER,10,1933,Hard,G,18.85010267,R,RUS,25,1058,2000,3,504
18.90212183,R,USA,5,2911,Hard,G,24.20260096,R,USA,2,5538,2000,2,505
19.89048597,R,SUI,1,5884,Hard,G,20.1779603,R,USA,3,3667,2000,3,506
18.85010267,R,RUS,25,1058,Hard,G,24.20260096,R,USA,2,5538,2000,2,507
24.20260096,R,USA,2,5538,Hard,G,20.1779603,R,USA,3,3667,2000,2,508
25.7412731,R,NZL,108,274,Clay,T2,19.31827515,R,USA,43,706,2000,2,510
26.60095825,R,RSA,100,306,Clay,T2,24.58863792,R,RUS,21,1249,2000,2,512
21.16358658,R,USA,99,310,Clay,T2,18.48596851,R,RUS,34,840,2000,2,515
23.22518823,R,RUS,93,326,Clay,T2,16.99657769,R,AUS,42,707,2000,2,516
27.55646817,R,USA,17,1381,Clay,T2,25.0513347,R,ITA,70,456,2000,3,517
25.83709788,R,CAN,84,363,Clay,T2,26.29705681,L,ESP,59,542,2000,2,520
23.03353867,R,PUR,44,685,Clay,T2,22.87474333,R,USA,82,370,2000,3,521
23.73169062,R,GER,206,104,Clay,T2,21.11156742,L,ESP,48,633,2000,2,522
23.65776865,R,RUS,41,708,Clay,T2,28.46817248,R,RSA,20,1272,2000,2,523
27.46064339,R,ROU,26,977,Clay,T2,24.81861739,R,SWE,53,560,2000,3,524
23.75359343,R,SUI,52,575,Clay,T2,22.20396988,R,USA,33,858,2000,2,525
18.08898015,R,CRO,49,619,Clay,T2,24.48186174,R,LUX,35,794,2000,2,527
21.25667351,R,COL,68,491,Clay,T2,27.09924709,R,AUS,51,582,2000,2,528
26.04243669,R,ROU,38,761,Clay,T2,24.76659822,R,JPN,19,1320,2000,3,529
19.16221766,R,USA,120,228,Clay,T2,26.66666667,R,USA,28,940,2000,3,530
25.02669405,R,BUL,58,546,Clay,T2,23.96167009,R,CAN,96,320,2000,2,531
26.97604381,R,ISR,160,158,Clay,T2,23.79739904,R,ARG,62,524,2000,2,532
20.5119781,U,USA,198,111,Clay,T2,25.23477071,R,FRA,4,2571,2000,2,533
21.31964408,R,SVK,75,418,Clay,T2,24.58863792,R,RUS,21,1249,2000,3,535
28.01916496,R,FRA,10,1867,Clay,T2,21.32238193,L,SUI,30,897,2000,2,536
18.48596851,R,RUS,34,840,Clay,T2,27.9835729,R,ESP,8,1911,2000,2,537
22.87474333,R,USA,82,370,Clay,T2,28.31211499,R,ESP,11,1797,2000,3,541
21.11156742,L,ESP,48,633,Clay,T2,28.46817248,R,RSA,20,1272,2000,2,542
24.81861739,R,SWE,53,560,Clay,T2,22.20396988,R,USA,33,858,2000,2,543
23.73442847,R,ISR,40,732,Clay,T2,26.35455168,L,USA,9,1891,2000,2,544
24.48186174,R,LUX,35,794,Clay,T2,18.84188912,R,RUS,14,1499,2000,2,545
24.76659822,R,JPN,19,1320,Clay,T2,27.09924709,R,AUS,51,582,2000,2,546
26.66666667,R,USA,28,940,Clay,T2,23.96167009,R,CAN,96,320,2000,2,547
18.53798768,R,USA,6,2488,Clay,T2,23.79739904,R,ARG,62,524,2000,4,548
22.23682409,R,CRO,23,1098,Clay,T2,25.23477071,R,FRA,4,2571,2000,2,549
21.32238193,L,SUI,30,897,Clay,T2,24.58863792,R,RUS,21,1249,2000,2,550
24.14236824,R,USA,25,1010,Clay,T2,24.08487337,R,AUT,13,1649,2000,2,552
22.20396988,R,USA,33,858,Clay,T2,26.35455168,L,USA,9,1891,2000,2,554
27.09924709,R,AUS,51,582,Clay,T2,18.84188912,R,RUS,14,1499,2000,2,555
25.23477071,R,FRA,4,2571,Clay,T2,24.58863792,R,RUS,21,1249,2000,3,557
24.08487337,R,AUT,13,1649,Clay,T2,27.9835729,R,ESP,8,1911,2000,2,558
28.31211499,R,ESP,11,1797,Clay,T2,26.35455168,L,USA,9,1891,2000,2,559
24.58863792,R,RUS,21,1249,Clay,T2,27.9835729,R,ESP,8,1911,2000,2,561
23.79739904,R,ARG,62,524,Clay,T2,26.35455168,L,USA,9,1891,2000,2,562
27.9835729,R,ESP,8,1911,Clay,T2,26.35455168,L,USA,9,1891,2000,2,563
25.61259411,R,VEN,110,262,Hard,T4,24.32032854,R,RUS,18,1393,2000,2,564
21.41273101,R,AUT,90,333,Hard,T4,25.5687885,R,CAN,88,338,2000,3,566
19.92607803,R,GER,92,319,Hard,T4,19.63312799,R,ESP,234,86,2000,2,569
19.2991102,U,NZL,393,32,Hard,T4,23.89322382,R,NED,83,347,2000,2,570
28.78850103,R,CAN,57,547,Hard,T4,20.56947296,L,FRA,101,293,2000,2,571
21.96030116,R,USA,103,284,Hard,T4,23.4661191,R,ISR,47,644,2000,2,572
28.56125941,L,ARG,117,236,Hard,T4,20.72553046,R,USA,99,297,2000,3,574
20.93360712,L,AUT,42,705,Hard,T4,23.94250513,L,CAN,141,189,2000,3,575
22.7652293,R,PUR,55,578,Hard,T4,23.52908966,R,ARG,72,421,2000,2,576
24.82683094,R,BUL,73,416,Hard,T4,25.50034223,R,USA,175,133,2000,2,577
25.47296372,R,NZL,115,244,Hard,T4,23.81382615,R,ARG,107,274,2000,3,578
19.63312799,R,ESP,234,86,Hard,T4,21.75770021,R,SUI,104,282,2000,3,582
20.56947296,L,FRA,101,293,Hard,T4,23.89322382,R,NED,83,347,2000,3,583
26.28336756,R,ESP,85,346,Hard,T4,23.4661191,R,ISR,47,644,2000,3,584
25.50034223,R,USA,175,133,Hard,T4,23.52908966,R,ARG,72,421,2000,2,586
23.81382615,R,ARG,107,274,Hard,T4,24.21355236,R,LUX,31,834,2000,2,587
24.32032854,R,RUS,18,1393,Hard,T4,20.87611225,R,ZIM,50,629,2000,2,588
23.4661191,R,ISR,47,644,Hard,T4,20.72553046,R,USA,99,297,2000,2,590
20.72553046,R,USA,99,297,Hard,T4,24.21355236,R,LUX,31,834,2000,2,593
20.87611225,R,ZIM,50,629,Hard,T4,24.21355236,R,LUX,31,834,2000,2,594
29.71663244,R,BEL,84,366,Clay,T4,28.54483231,R,RSA,16,1497,2000,2,595
20.79123888,U,UKR,220,95,Clay,T4,22.1026694,R,SUI,86,352,2000,2,596
19.72347707,R,SCG,94,322,Clay,T4,20.11498973,R,CZE,221,95,2000,3,597
25.45927447,R,GER,NA,NA,Clay,T4,21.07049966,R,USA,67,506,2000,2,598
17.04312115,R,SVK,158,160,Clay,T4,16.91718001,R,BEL,28,954,2000,2,599
20.82135524,R,CZE,194,118,Clay,T4,24.30390144,R,BEL,103,292,2000,3,601
21.24024641,R,USA,87,345,Clay,T4,26.7652293,R,SVK,54,609,2000,3,602
24.03832991,R,CAN,83,368,Clay,T4,24.89527721,R,SWE,56,588,2000,3,603
20.29568789,R,USA,119,226,Clay,T4,18.83915127,L,CRO,92,333,2000,2,604
23.54551677,R,BEL,247,78,Clay,T4,20.58863792,U,USA,176,137,2000,3,605
25.9137577,R,CAN,73,458,Clay,T4,22.11635866,L,FRA,79,399,2000,2,607
21.3963039,R,SVK,76,410,Clay,T4,19.23887748,R,USA,116,239,2000,2,608
20.29842574,R,SLO,186,129,Clay,T4,25.65366188,R,ESP,88,344,2000,2,609
22.00136893,R,CZE,89,343,Clay,T4,28.04380561,L,BEL,26,1043,2000,3,610
22.1026694,R,SUI,86,352,Clay,T4,28.54483231,R,RSA,16,1497,2000,2,611
20.11498973,R,CZE,221,95,Clay,T4,21.07049966,R,USA,67,506,2000,2,612
26.7652293,R,SVK,54,609,Clay,T4,24.30390144,R,BEL,103,292,2000,2,614
24.89527721,R,SWE,56,588,Clay,T4,18.83915127,L,CRO,92,333,2000,2,615
20.58863792,U,USA,176,137,Clay,T4,24.75564682,R,ESP,49,639,2000,2,616
22.11635866,L,FRA,79,399,Clay,T4,19.23887748,R,USA,116,239,2000,1,617
28.04380561,L,BEL,26,1043,Clay,T4,25.65366188,R,ESP,88,344,2000,3,618
21.07049966,R,USA,67,506,Clay,T4,28.54483231,R,RSA,16,1497,2000,2,619
25.17180014,R,BUL,81,388,Clay,T4,24.30390144,R,BEL,103,292,2000,3,620
24.75564682,R,ESP,49,639,Clay,T4,18.83915127,L,CRO,92,333,2000,2,621
19.23887748,R,USA,116,239,Clay,T4,25.65366188,R,ESP,88,344,2000,3,622
24.30390144,R,BEL,103,292,Clay,T4,28.54483231,R,RSA,16,1497,2000,2,623
18.83915127,L,CRO,92,333,Clay,T4,25.65366188,R,ESP,88,344,2000,2,624
23.71526352,R,RUS,44,708,Clay,T1,19.37577002,R,USA,40,725,2000,2,627
20.77207392,L,FRA,32,852,Clay,T1,22.29431896,R,CRO,23,1114,2000,2,628
24.46543463,R,FRA,38,732,Clay,T1,27.51813826,R,ROU,24,1092,2000,2,629
21.98220397,R,CZE,89,343,Clay,T1,21.22655715,R,CZE,41,716,2000,2,630
23.78918549,R,GER,248,78,Clay,T1,22.26146475,R,USA,43,712,2000,2,631
17.55509925,R,GER,377,36,Clay,T1,22.7816564,R,AUT,30,946,2000,3,632
19.95893224,R,ESP,139,184,Clay,T1,23.85489391,R,ARG,39,728,2000,2,633
25.79876797,R,NZL,106,281,Clay,T1,20.82409309,R,FRA,17,1443,2000,2,634
27.01711157,R,GER,99,308,Clay,T1,24.19986311,R,USA,26,1047,2000,2,635
21.31416838,R,COL,68,491,Clay,T1,26.35455168,L,ESP,57,553,2000,2,637
19.50444901,R,BLR,119,227,Clay,T1,24.73648186,R,ESP,54,600,2000,2,638
19.137577,R,SLO,80,408,Clay,T1,21.16906229,L,ESP,48,638,2000,2,639
21.30869268,R,BLR,112,247,Clay,T1,28.52566735,R,RSA,18,1327,2000,2,641
18.14647502,R,CRO,50,620,Clay,T1,24.53935661,R,LUX,34,790,2000,2,642
22.0971937,L,FRA,77,426,Clay,T1,20.54483231,R,SVK,135,191,2000,2,643
21.2019165,R,ZIM,46,656,Clay,T1,18.54346338,R,RUS,31,880,2000,3,644
25.08418891,R,BUL,60,546,Clay,T1,24.81314168,R,CZE,45,660,2000,3,645
21.3798768,L,SUI,28,974,Clay,T1,22.21218344,L,HUN,74,437,2000,2,646
22.03422313,R,ITA,123,210,Clay,T1,28.02464066,L,BEL,25,1060,2000,2,647
26.09993155,R,ROU,53,605,Clay,T1,17.67008898,R,GER,NA,NA,2000,2,648
29.04312115,R,BLR,33,794,Clay,T1,26.65845311,R,RSA,90,336,2000,2,649
23.8110883,R,SUI,70,485,Clay,T1,19.58384668,R,SUI,2,6046,2000,2,650
19.37577002,R,USA,40,725,Clay,T1,22.29431896,R,CRO,23,1114,2000,2,651
27.51813826,R,ROU,24,1092,Clay,T1,21.22655715,R,CZE,41,716,2000,3,652
22.26146475,R,USA,43,712,Clay,T1,28.07665982,R,FRA,10,1867,2000,2,653
18.89938398,R,RUS,13,1581,Clay,T1,26.35455168,L,ESP,57,553,2000,3,657
24.91444216,R,ROU,116,234,Clay,T1,21.16906229,L,ESP,48,638,2000,2,659
28.36960986,R,ESP,11,1854,Clay,T1,18.54346338,R,RUS,31,880,2000,3,662
22.21218344,L,HUN,74,437,Clay,T1,24.81314168,R,CZE,45,660,2000,2,663
28.02464066,L,BEL,25,1060,Clay,T1,17.67008898,R,GER,NA,NA,2000,2,664
32.53935661,R,FRA,5,2537,Clay,T1,26.65845311,R,RSA,90,336,2000,2,665
22.29431896,R,CRO,23,1114,Clay,T1,19.58384668,R,SUI,2,6046,2000,2,666
21.22655715,R,CZE,41,716,Clay,T1,28.07665982,R,FRA,10,1867,2000,2,667
24.19986311,R,USA,26,1047,Clay,T1,26.35455168,L,ESP,57,553,2000,3,669
21.16906229,L,ESP,48,638,Clay,T1,25.4072553,R,GER,14,1535,2000,3,670
29.639972620000002,R,FRA,9,1892,Clay,T1,28.52566735,R,RSA,18,1327,2000,2,671
24.81314168,R,CZE,45,660,Clay,T1,18.54346338,R,RUS,31,880,2000,2,672
28.07665982,R,FRA,10,1867,Clay,T1,19.58384668,R,SUI,2,6046,2000,3,674
26.35455168,L,ESP,57,553,Clay,T1,28.04106776,R,ESP,8,2208,2000,2,675
25.4072553,R,GER,14,1535,Clay,T1,28.52566735,R,RSA,18,1327,2000,2,676
19.58384668,R,SUI,2,6046,Clay,T1,28.04106776,R,ESP,8,2208,2000,2,678
28.52566735,R,RSA,18,1327,Clay,T1,28.04106776,R,ESP,8,2208,2000,2,680
19.33470226,R,USA,103,300,Grass,T3,27.6605065,R,USA,71,452,2000,3,681
20.31759069,R,DEN,134,202,Grass,T3,27.1321013,R,GER,112,258,2000,3,682
22.21218344,L,FRA,83,378,Grass,T3,27.27173169,R,AUS,57,601,2000,2,683
23.72347707,R,GER,109,264,Grass,T3,21.16632444,R,USA,51,628,2000,2,685
25.9137577,R,NZL,114,247,Grass,T3,24.38329911,L,CAN,111,259,2000,2,686
24.60232717,L,GBR,141,188,Grass,T3,21.28405202,L,ESP,46,668,2000,3,689
25.88911704,R,GBR,234,89,Grass,T3,24.65434634,R,LUX,36,790,2000,2,690
18.93497604,L,CRO,80,387,Grass,T3,26.31074606,L,GBR,237,87,2000,2,692
19.25256674,R,SLO,89,351,Grass,T3,19.3100616,R,SLO,68,473,2000,2,693
22.19849418,R,SUI,94,331,Grass,T3,24.3340178,R,NED,84,373,2000,2,694
29.81245722,R,BEL,101,311,Grass,T3,18.92950034,R,RUS,54,623,2000,2,695
23.83025325,R,RUS,40,758,Grass,T3,21.31690623,R,ZIM,61,560,2000,2,696
20.58316222,R,HUN,104,289,Grass,T3,19.37303217,R,AUS,133,205,2000,2,697
25.62080767,R,AUS,181,133,Grass,T3,23.92607803,R,SUI,70,457,2000,2,698
26.23682409,R,SLO,159,157,Grass,T3,16.12046543,R,RUS,110,262,2000,3,699
26.05886379,R,NED,100,318,Grass,T3,22.39561944,R,GBR,127,211,2000,2,700
26.48870637,R,NED,76,432,Grass,T3,23.05270363,R,THA,59,570,2000,3,701
19.49075975,R,USA,44,690,Grass,T3,23.95619439,R,JPN,117,239,2000,3,702
26.00958248,R,CAN,72,450,Grass,T3,18.01232033,R,RUS,58,580,2000,2,703
24.39972621,R,BEL,107,273,Grass,T3,27.75633128,R,NED,87,362,2000,2,704
27.6605065,R,USA,71,452,Grass,T3,32.65434634,R,FRA,7,2440,2000,2,705
27.27173169,R,AUS,57,601,Grass,T3,27.1321013,R,GER,112,258,2000,3,706
21.16632444,R,USA,51,628,Grass,T3,22.18206708,R,USA,81,380,2000,2,707
24.38329911,L,CAN,111,259,Grass,T3,20.88706366,L,FRA,27,995,2000,3,708
23.816564,U,GBR,327,48,Grass,T3,24.20533881,R,USA,19,1276,2000,2,709
20.03832991,R,AUS,206,108,Grass,T3,24.65434634,R,LUX,36,790,2000,3,711
26.31074606,L,GBR,237,87,Grass,T3,26.83915127,R,USA,28,993,2000,2,712
24.3340178,R,NED,84,373,Grass,T3,18.92950034,R,RUS,54,623,2000,2,714
19.37303217,R,AUS,133,205,Grass,T3,21.31690623,R,ZIM,61,560,2000,3,715
21.30595483,R,FRA,22,1202,Grass,T3,16.12046543,R,RUS,110,262,2000,2,717
22.39561944,R,GBR,127,211,Grass,T3,23.05270363,R,THA,59,570,2000,2,718
18.01232033,R,RUS,58,580,Grass,T3,23.95619439,R,JPN,117,239,2000,3,719
27.1321013,R,GER,112,258,Grass,T3,32.65434634,R,FRA,7,2440,2000,2,721
24.65434634,R,LUX,36,790,Grass,T3,26.83915127,R,USA,28,993,2000,3,724
18.92950034,R,RUS,54,623,Grass,T3,23.20602327,R,PUR,35,812,2000,2,725
16.12046543,R,RUS,110,262,Grass,T3,23.05270363,R,THA,59,570,2000,2,727
23.95619439,R,JPN,117,239,Grass,T3,29.75496235,R,FRA,17,1356,2000,3,728
24.20533881,R,USA,19,1276,Grass,T3,26.83915127,R,USA,28,993,2000,3,730
23.20602327,R,PUR,35,812,Grass,T3,21.31690623,R,ZIM,61,560,2000,2,731
32.65434634,R,FRA,7,2440,Grass,T3,26.83915127,R,USA,28,993,2000,2,733
21.31690623,R,ZIM,61,560,Grass,T3,23.05270363,R,THA,59,570,2000,2,734
23.05270363,R,THA,59,570,Grass,T3,26.83915127,R,USA,28,993,2000,3,735
23.80013689,R,CZE,117,248,Clay,T4,22.55167693,R,AUT,37,757,2000,3,736
20.99110198,R,USA,109,267,Clay,T4,25.71389459,R,NED,97,311,2000,2,737
23.92607803,R,ITA,140,192,Clay,T4,20.26557153,R,BLR,72,446,2000,2,739
28.98836413,R,USA,162,152,Clay,T4,24.5065024,R,ESP,60,538,2000,2,740
27.06365503,R,ESP,167,147,Clay,T4,21.50855578,R,AUT,94,325,2000,3,741
19.85215606,R,COL,282,65,Clay,T4,23.62491444,R,ARG,70,469,2000,2,743
23.58110883,R,SUI,66,486,Clay,T4,28.65708419,L,ARG,102,294,2000,3,744
23.75359343,R,ESP,169,146,Clay,T4,19.72895277,R,ESP,183,128,2000,2,746
25.40451745,R,ESP,51,613,Clay,T4,21.21013005,R,POL,204,110,2000,3,747
24.8788501,R,ITA,73,439,Clay,T4,20.82135524,R,USA,87,365,2000,2,748
25.66461328,R,CAN,96,321,Clay,T4,20.58863792,R,COL,236,84,2000,2,749
23.90965092,R,ARG,106,284,Clay,T4,21.08418891,R,COL,43,686,2000,2,751
25.71389459,R,NED,97,311,Clay,T4,22.55167693,R,AUT,37,757,2000,2,752
22.05612594,R,HUN,115,255,Clay,T4,23.62491444,R,ARG,70,469,2000,2,755
28.65708419,L,ARG,102,294,Clay,T4,21.98220397,L,HUN,83,381,2000,3,756
21.21013005,R,POL,204,110,Clay,T4,19.72895277,R,ESP,183,128,2000,3,757
21.08418891,R,COL,43,686,Clay,T4,22.60643395,R,ITA,101,300,2000,2,759
20.26557153,R,BLR,72,446,Clay,T4,22.55167693,R,AUT,37,757,2000,2,760
23.62491444,R,ARG,70,469,Clay,T4,21.50855578,R,AUT,94,325,2000,2,761
19.72895277,R,ESP,183,128,Clay,T4,21.98220397,L,HUN,83,381,2000,2,762
20.82135524,R,USA,87,365,Clay,T4,22.60643395,R,ITA,101,300,2000,3,763
22.55167693,R,AUT,37,757,Clay,T4,21.50855578,R,AUT,94,325,2000,2,764
24.29021218,R,SUI,93,356,Hard,T4,21.25119781,L,FRA,30,949,2000,2,767
26.85284052,R,NED,66,480,Hard,T4,26.11362081,R,ESP,101,336,2000,2,768
25.9192334,R,GER,428,29,Hard,T4,28.12046543,R,NED,73,414,2000,2,769
25.63175907,R,BUL,102,332,Hard,T4,24.32580424,R,CZE,67,471,2000,2,770
27.69336071,R,CZE,655,12,Hard,T4,21.70568104,R,CZE,45,719,2000,2,771
20.33127995,U,GER,290,63,Hard,T4,19.61670089,R,SLO,122,251,2000,2,772
22.7652293,R,HUN,141,208,Hard,T4,18.6036961,U,SVK,346,46,2000,2,773
